0.624,0.0248889,0.0622222,0.0782222,0.135111,0.186667,0.339556,0.712889,1.51467,2.05867,2.92978,0.768,0.268444,0.115556,0.032,0.0266667,0.0177778,0.00888889,0.00711111,0.0888889,0.142222,0.0195556,0.0213333,0.0426667,0.08,0.136889,0.296889,0.744889,2.86578,4.08889,1.37244,0.135111,0.0391111,0.00711111,0.00177778,0,0.00177778,0,0,0.00355556,0.279111,0.0355556,0.0586667,0.0906667,0.0924444,0.206222,0.321778,0.648889,2.04089,3.74222,1.97689,0.378667,0.0568889,0.0213333,0.0124444,0.0106667,0.00711111,0.00177778,0.00177778,0.016,0.0248889,0,0,0.00177778,0.00177778,0.00355556,0.00711111,0.00888889,0.0195556,0.064,1.06667,2.58133,2.36267,1.09156,0.631111,0.375111,0.286222,0.222222,0.126222,1.12533,0.00533333,0.00355556,0.00177778,0.00177778,0.00177778,0.00888889,0.0106667,0.0231111,0.0408889,0.188444,2.35911,5.63911,1.21778,0.291556,0.0657778,0.0462222,0.0124444,0.0195556,0.00533333,0.0568889,0.0213333,0.00533333,0.00355556,0.00177778,0.00355556,0.00711111,0.0124444,0.0195556,0.0462222,0.158222,2.38933,4.19022,1.648,0.551111,0.352,0.154667,0.113778,0.064,0.0444444,0.213333,23.1681,1075.88,0.79806,0.079453,24.0171,1077.81,0.763914,0.0133205,25.5697,1232.99,0.81143,0.0216951,20.3832,825.309,0.823017,0.0451525,20.3523,806.186,0.796501,0.0133789,21.8759,931.688,0.845239,0.0143274,23.8261,1092.32,0.810345,0.0280512,23.3227,1040.33,0.781363,0.0126672,24.8566,1175.83,0.822542,0.0132968,18.907,749.681,0.819916,0.10794,19.9348,764.958,0.788936,0.0138768,21.5043,896.649,0.841447,0.0199756
0.412444,0.0337778,0.0533333,0.0515556,0.0995556,0.0995556,0.248889,0.465778,1.14311,2.592,3.27289,0.890667,0.280889,0.115556,0.0568889,0.0373333,0.0195556,0.00711111,0.0124444,0.106667,0.0586667,0.00711111,0.0231111,0.0302222,0.0497778,0.0817778,0.206222,0.528,2.15289,5.22311,1.46133,0.131556,0.0284444,0.0106667,0.00355556,0,0.00177778,0,0,0.00177778,0.156444,0.016,0.016,0.032,0.0497778,0.096,0.193778,0.490667,1.68,4.93689,2.01244,0.232889,0.0426667,0.0124444,0.0106667,0.00888889,0.00177778,0,0,0.0106667,0.0106667,0.00177778,0.00177778,0.00177778,0.00177778,0.00711111,0.00711111,0.00888889,0.0177778,0.0408889,0.622222,2.20089,3.25156,1.58044,0.584889,0.327111,0.247111,0.144,0.112,0.830222,0.00355556,0,0,0.00355556,0,0.00711111,0.00888889,0.0248889,0.0248889,0.126222,2.16533,6.33956,0.968889,0.188444,0.0622222,0.0266667,0.0177778,0.00711111,0.00355556,0.0213333,0.0142222,0,0.00355556,0.00177778,0.00177778,0.00533333,0.016,0.016,0.0444444,0.151111,3.05778,5.25156,0.869333,0.227556,0.119111,0.0711111,0.032,0.0355556,0.0124444,0.0693333,27.3328,1330.3,0.720297,0.0479899,26.9368,1261.18,0.692936,0.0124226,28.9047,1446.98,0.747888,0.01282,24.1726,1044.15,0.738794,0.0310997,23.0517,954.129,0.718963,0.0130969,25.1207,1120.61,0.772854,0.0124936,28.5598,1425.94,0.732282,0.0201633,26.7086,1257.1,0.699295,0.0126473,28.4856,1420.56,0.749966,0.0121778,22.631,937.415,0.730338,0.0666646,23.0332,937.122,0.703752,0.0134267,25.1946,1111.84,0.768569,0.0127356
0.4,0.0408889,0.0497778,0.0942222,0.108444,0.170667,0.295111,0.504889,1.248,2.37689,2.98844,1.05956,0.298667,0.129778,0.0533333,0.0337778,0.0213333,0.0124444,0.0142222,0.0995556,0.0853333,0.0142222,0.0213333,0.0337778,0.0444444,0.0764444,0.225778,0.684444,2.36444,4.66489,1.56622,0.168889,0.0337778,0.00533333,0.00533333,0.00177778,0,0,0,0.00355556,0.136889,0.0106667,0.0284444,0.032,0.0657778,0.0942222,0.243556,0.576,1.92178,4.49244,2.02311,0.272,0.0675556,0.0142222,0.00711111,0.00711111,0.00533333,0,0,0.00177778,0.0177778,0.00355556,0,0.00177778,0.00888889,0.00355556,0.0106667,0.0106667,0.0177778,0.08,0.602667,2.14578,3.13778,1.74578,0.721778,0.362667,0.215111,0.151111,0.106667,0.656,0.00711111,0.00355556,0.00177778,0,0.00177778,0.00355556,0.00711111,0.0231111,0.0462222,0.215111,2.22578,6.19733,0.976,0.152889,0.0533333,0.032,0.0106667,0.00888889,0.0124444,0.0213333,0.016,0,0.00177778,0.00177778,0.00533333,0.00711111,0.0124444,0.0177778,0.0675556,0.277333,3.01689,5.21244,0.899556,0.209778,0.0764444,0.0533333,0.0373333,0.0195556,0.0177778,0.0497778,27.018,1284.84,0.688333,0.0278444,27.6209,1338.89,0.638837,0.0125862,29.593,1532.64,0.699642,0.0119945,23.6467,993.621,0.694254,0.0169369,23.1822,972.848,0.66561,0.01362,25.1449,1139.56,0.735975,0.012563,28.3551,1407.5,0.691056,0.0135525,27.4423,1348.82,0.648598,0.0125066,29.2764,1532.7,0.702351,0.0118933,22.1211,876.461,0.6902,0.0362317,23.0951,954.12,0.648213,0.0136723,25.1582,1121.77,0.719779,0.0125952
0.0515556,0.00533333,0.0142222,0.00533333,0.0213333,0.0302222,0.0444444,0.151111,0.819556,2.71289,4.54756,1.2,0.272,0.048,0.0248889,0.0142222,0.00888889,0.00533333,0,0.0231111,0.016,0.00177778,0,0.00355556,0.00711111,0.0248889,0.0533333,0.176,0.958222,5.66578,2.89778,0.176,0.0142222,0.00355556,0,0,0,0,0.00177778,0,0.0284444,0,0.00533333,0.00711111,0.0302222,0.0284444,0.0533333,0.172444,0.686222,4.39467,4.04978,0.464,0.0515556,0.00888889,0.00711111,0.00177778,0,0,0,0.0106667,0,0,0,0,0,0.00355556,0.00177778,0.00177778,0.0124444,0.0533333,1.71556,5.01511,2.04267,0.616889,0.220444,0.104889,0.048,0.0302222,0.0231111,0.110222,0,0,0,0,0,0.00177778,0,0.00355556,0.0195556,0.103111,4.85689,4.41244,0.474667,0.0746667,0.0284444,0.00533333,0.00711111,0.00177778,0.00177778,0.00888889,0.00355556,0,0,0,0,0,0.00177778,0.00711111,0.0177778,0.106667,4.544,4.04267,0.938667,0.195556,0.0533333,0.0231111,0.016,0.00533333,0.00533333,0.0391111,21.1141,824.921,0.833741,0.0145562,20.4741,785.229,0.814447,0.0136313,21.7928,890.887,0.844432,0.0131186,19.124,688.101,0.858932,0.0136569,18.155,637.808,0.835247,0.0141473,19.5526,741.528,0.864711,0.0133631,20.2495,790.234,0.839946,0.0135423,19.2004,734.782,0.814812,0.0153988,20.3746,828.378,0.841922,0.0147043,19.5668,698.817,0.843225,0.0150706,18.8836,664.313,0.824357,0.0136331,20.4683,780.95,0.858874,0.0129774
0.234667,0.0195556,0.0231111,0.0302222,0.0515556,0.0604444,0.122667,0.257778,0.648889,1.888,4.38756,1.46489,0.428444,0.120889,0.0586667,0.0373333,0.0177778,0.0177778,0.00888889,0.120889,0.0533333,0.00888889,0.0106667,0.016,0.0177778,0.0604444,0.136889,0.341333,1.36533,4.72178,2.91022,0.279111,0.0551111,0.00711111,0.00355556,0,0.00355556,0,0.00355556,0.00533333,0.110222,0.00888889,0.0248889,0.0195556,0.048,0.0693333,0.112,0.302222,1.06844,3.69956,3.73689,0.579556,0.126222,0.0355556,0.0106667,0.0106667,0.00888889,0.00533333,0.00177778,0.0213333,0.00888889,0,0.00177778,0,0,0.00533333,0.00355556,0.0195556,0.0195556,0.0764444,0.924444,3.65867,2.72178,1.13244,0.410667,0.199111,0.126222,0.064,0.0533333,0.574222,0.00711111,0,0,0,0.00177778,0.00177778,0.00711111,0.016,0.0373333,0.190222,2.70222,5.78133,0.947556,0.170667,0.0533333,0.0195556,0.00888889,0.0106667,0.00533333,0.0391111,0.0106667,0.00355556,0,0,0.00355556,0.00533333,0.00888889,0.0195556,0.0373333,0.179556,3.08622,4.75733,1.15378,0.352,0.131556,0.0675556,0.048,0.0142222,0.0213333,0.0995556,27.2458,1307.85,0.778271,0.0316395,27.4447,1295.46,0.731613,0.0121224,29.184,1471.84,0.772041,0.0123341,23.6895,1022.56,0.785839,0.0223082,23.7528,1025.82,0.747017,0.0126441,25.6885,1188.9,0.792596,0.0120371,26.8306,1310.95,0.780916,0.01446,26.2987,1260.25,0.739785,0.0127088,27.8413,1414.87,0.77414,0.0122416,23.133,972.191,0.779709,0.046739,23.716,992.512,0.738319,0.0127966,25.62,1162.31,0.786777,0.0128093
0.373333,0.0408889,0.0462222,0.0924444,0.120889,0.192,0.289778,0.501333,1.29067,2.36978,2.99022,1.02933,0.296889,0.129778,0.0586667,0.032,0.0231111,0.0124444,0.016,0.0942222,0.0746667,0.0142222,0.0177778,0.0391111,0.0391111,0.0728889,0.220444,0.72,2.416,4.60444,1.56622,0.165333,0.032,0.00711111,0.00533333,0.00177778,0,0,0,0.00355556,0.122667,0.016,0.0231111,0.0302222,0.0693333,0.0888889,0.236444,0.577778,1.96622,4.45333,2.04622,0.268444,0.064,0.0142222,0.00711111,0.00888889,0.00533333,0,0,0.00177778,0.0177778,0.00533333,0,0.00177778,0.00888889,0.00355556,0.0124444,0.0124444,0.0124444,0.0657778,0.592,2.144,3.11822,1.77067,0.750222,0.378667,0.209778,0.16,0.101333,0.634667,0.00533333,0.00355556,0,0,0,0.00355556,0.00711111,0.0195556,0.0355556,0.208,2.21156,6.22044,0.988444,0.154667,0.0604444,0.032,0.00888889,0.00888889,0.0124444,0.0195556,0.0106667,0,0,0.00177778,0.00355556,0.00533333,0.00888889,0.016,0.0515556,0.266667,2.96533,5.28178,0.915556,0.222222,0.0764444,0.048,0.0373333,0.0213333,0.0177778,0.0497778,27.3486,1311.41,0.680759,0.0264147,27.7885,1355.06,0.629923,0.0125617,29.909,1564.25,0.691774,0.0119117,23.9715,1005.75,0.68882,0.0166347,23.4324,978.321,0.65984,0.0134449,25.451,1148.61,0.732497,0.0125364,29.0182,1452.28,0.679694,0.013683,27.9323,1379.86,0.637253,0.0124429,29.8268,1570.16,0.694259,0.0118557,22.6142,903.237,0.680705,0.0348848,23.5177,980.957,0.63668,0.0135949,25.6474,1154.71,0.711658,0.0124598
0.0284444,0.00711111,0.00711111,0.0106667,0.016,0.0462222,0.0604444,0.177778,0.506667,1.93956,5.15022,1.44711,0.368,0.104889,0.0426667,0.0248889,0.0195556,0.00355556,0.00888889,0.0302222,0.00711111,0.00355556,0.00177778,0.00355556,0.00533333,0.016,0.0551111,0.200889,0.858667,5.12356,3.34044,0.325333,0.0515556,0.00533333,0.00177778,0,0,0,0,0,0.0142222,0.00177778,0.00533333,0.00711111,0.00177778,0.0248889,0.0764444,0.181333,0.714667,4.07111,4.18489,0.561778,0.110222,0.0302222,0.00888889,0,0.00355556,0,0.00177778,0,0.00177778,0,0,0,0.00177778,0.00533333,0.00888889,0.00888889,0.00888889,0.0533333,1.50756,5.11289,2.15111,0.636444,0.216889,0.0924444,0.0622222,0.0302222,0.0106667,0.0906667,0,0,0,0,0,0,0,0.00888889,0.0195556,0.119111,4.4,4.77156,0.554667,0.08,0.0302222,0.00711111,0.00355556,0.00177778,0,0.00355556,0,0,0.00177778,0,0,0,0.00177778,0.0106667,0.0195556,0.218667,4.49067,4.23822,0.778667,0.149333,0.0444444,0.0142222,0.016,0.00355556,0.00177778,0.0106667,29.0229,1481.35,0.729789,0.0119701,27.7894,1390.53,0.679675,0.0134612,29.6413,1569.52,0.711864,0.0124109,26.5668,1262.85,0.738891,0.0121505,25.0575,1163.21,0.687322,0.0132429,27.1328,1345.01,0.727464,0.0125939,27.3317,1368.02,0.727847,0.012747,25.8921,1262.83,0.669924,0.0181213,27.438,1407.43,0.70346,0.015055,26.427,1217.72,0.74112,0.012062,25.3546,1144.4,0.696261,0.0127081,27.7375,1352.72,0.736096,0.011868
0.225778,0.0248889,0.0391111,0.048,0.113778,0.163556,0.241778,0.435556,1.21778,2.94933,3.152,0.883556,0.282667,0.0782222,0.032,0.0177778,0.0231111,0.00711111,0.0106667,0.0533333,0.0106667,0.00355556,0.00711111,0.0177778,0.0195556,0.0391111,0.176,0.506667,1.96267,5.63378,1.47378,0.126222,0.0142222,0.00355556,0,0.00533333,0,0,0,0,0.0213333,0,0.0195556,0.0142222,0.0408889,0.064,0.167111,0.485333,1.59644,5.19822,2.09422,0.224,0.0408889,0.016,0.00533333,0.00355556,0.00355556,0.00177778,0,0.00355556,0.00533333,0,0,0,0.00355556,0,0.00355556,0.00533333,0.00888889,0.0408889,0.423111,2.47289,3.20889,1.81333,0.755556,0.346667,0.225778,0.144,0.0817778,0.460444,0,0,0,0,0,0,0.00355556,0.00355556,0.0248889,0.131556,2.47467,6.20622,0.952889,0.112,0.0426667,0.0231111,0.00355556,0.00888889,0,0.0124444,0.00177778,0,0,0,0.00177778,0,0.00355556,0.00533333,0.0142222,0.156444,3.13067,5.10044,1.17867,0.24,0.0622222,0.0426667,0.016,0.0142222,0.00177778,0.0302222,28.4027,1419.48,0.678208,0.0147065,26.6854,1273.58,0.630414,0.0126922,28.9519,1474.01,0.697969,0.011943,24.9744,1094.52,0.697142,0.0130422,23.2604,973.965,0.653612,0.0134116,25.4953,1152.18,0.72768,0.0124429,28.5512,1430.6,0.681627,0.0122556,26.2584,1237.72,0.628982,0.0128453,28.1292,1398.01,0.693536,0.0121678,24.5874,1070.54,0.681959,0.019161,23.7472,1003.9,0.628398,0.0133947,26.236,1204.83,0.717203,0.01234
0.382222,0.0497778,0.0657778,0.0746667,0.144,0.176,0.330667,0.536889,1.26933,2.256,2.86044,1.07911,0.368,0.133333,0.0568889,0.0426667,0.0213333,0.0124444,0.0142222,0.126222,0.0426667,0.00533333,0.00711111,0.0213333,0.0302222,0.0924444,0.202667,0.650667,2.31467,4.66489,1.66578,0.216889,0.0337778,0.016,0.00177778,0.00711111,0.00177778,0.00355556,0.00177778,0.0195556,0.0782222,0.00888889,0.00888889,0.0213333,0.0551111,0.110222,0.222222,0.520889,1.70311,4.38044,2.29156,0.408889,0.0977778,0.0248889,0.0195556,0.00711111,0.00177778,0.00888889,0.00177778,0.0284444,0.016,0,0.00355556,0.00355556,0.00177778,0.00888889,0.0142222,0.0142222,0.0373333,0.0853333,0.568889,2.17778,2.95644,1.72089,0.812444,0.380444,0.257778,0.140444,0.0977778,0.702222,0.00533333,0,0.00177778,0,0.00177778,0.00533333,0.0106667,0.0142222,0.0604444,0.254222,2.29333,6.10489,0.979556,0.16,0.0373333,0.0213333,0.00533333,0.00711111,0.00711111,0.0302222,0.0106667,0,0.00711111,0.00355556,0.00177778,0.00355556,0.00533333,0.032,0.064,0.247111,2.47467,5.32444,1.29778,0.279111,0.0977778,0.032,0.0177778,0.0213333,0.00888889,0.0711111,25.4373,1147.3,0.743424,0.0266931,25.4886,1151.14,0.693104,0.0126781,27.3863,1312.88,0.737545,0.012243,22.6923,931.609,0.735937,0.0193486,22.3991,911.687,0.710214,0.0135027,24.2135,1053.8,0.760418,0.0127145,26.9047,1268.15,0.739699,0.0138826,25.8398,1184.52,0.703146,0.0125319,27.5423,1331.29,0.743615,0.0120013,20.9759,805.229,0.744599,0.037314,21.5222,843.132,0.700211,0.014039,23.3425,980.395,0.755828,0.0130553
0.0444444,0.00888889,0.0124444,0.0195556,0.0231111,0.0337778,0.0853333,0.227556,0.798222,2.90667,4.76622,0.789333,0.183111,0.0426667,0.0248889,0.00355556,0.00177778,0.00177778,0.00177778,0.0248889,0,0.00177778,0.00355556,0.00355556,0.00888889,0.00533333,0.0426667,0.211556,1.20533,6.29511,2.13156,0.0817778,0.00711111,0.00177778,0,0,0,0,0,0,0.00888889,0.00355556,0,0.00177778,0.00888889,0.0124444,0.0515556,0.208,1.03289,5.71556,2.784,0.151111,0.0177778,0.00177778,0,0,0,0,0,0.00177778,0.00177778,0,0,0,0,0.00177778,0.00177778,0.00355556,0.0177778,0.032,0.700444,4.94222,2.86222,0.812444,0.241778,0.104889,0.0728889,0.0373333,0.0213333,0.145778,0,0,0,0,0,0,0,0.00177778,0.00888889,0.0728889,3.93956,5.42222,0.472889,0.0586667,0.0106667,0.0106667,0.00177778,0,0,0,0,0,0.00177778,0,0,0,0,0.00355556,0.0106667,0.110222,5.06489,4.14044,0.501333,0.104889,0.0195556,0.0142222,0.0124444,0.00888889,0.00533333,0.00177778,26.6135,1230.18,0.722571,0.0123965,23.9614,1016.2,0.676861,0.0135465,25.4319,1142.59,0.723758,0.0129748,23.738,1001.58,0.719108,0.0132215,20.9915,805.925,0.670252,0.0147059,22.6323,928.706,0.729642,0.0135459,24.6299,1108.66,0.724982,0.0132386,21.8845,895.445,0.665788,0.0151919,22.9933,987.038,0.709934,0.0144341,24.1867,1013.27,0.7161,0.0132521,21.8479,840.074,0.671262,0.0139997,23.8054,990.822,0.737047,0.012988
